,FILENAME,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
0,blackassign0001.txt,92,17,0.6880733881828129,0.043495610517360096,2506.0,31.763766959297683,1015.1055067837192,2506.0,796,2506,1.826416600159617,41,5.452114924181963
1,blackassign0002.txt,113,42,0.45806451317377733,0.05591630589613409,2772.0,37.121212121212125,1123.648484848485,2772.0,1029,2772,1.9246031746031746,36,5.829004329004329
2,blackassign0003.txt,88,35,0.4308943054398837,0.052251486808729194,2354.0,40.824129141886154,957.9296516567546,2354.0,961,2354,2.0195412064570943,43,6.211129991503824
3,blackassign0004.txt,88,86,0.011494252807504294,0.07458208312276808,2333.0,39.605657951135875,949.0422631804545,2333.0,924,2333,2.0390055722246037,35,6.138876982426061
4,blackassign0005.txt,71,19,0.5777777713580248,0.04587155960964752,1962.0,37.2579001019368,799.7031600407747,1962.0,731,1962,1.9821610601427115,36,6.025993883792049
5,blackassign0006.txt,140,37,0.5819209006671135,0.05627980920309068,3145.0,37.74244833068362,1273.0969793322736,3145.0,1187,3145,1.9742448330683624,36,6.097933227344992
6,blackassign0007.txt,80,84,-0.024390243753718028,0.06356589144823027,2580.0,34.96124031007752,1045.984496124031,2580.0,902,2580,1.939922480620155,31,5.777906976744186
7,blackassign0008.txt,79,20,0.5959595899398021,0.04805825240385522,2060.0,42.18446601941748,840.873786407767,2060.0,869,2060,2.054854368932039,33,6.310679611650485
8,blackassign0009.txt,93,64,0.18471337461966003,0.07053009880030095,2226.0,41.82389937106918,907.1295597484277,2226.0,931,2226,2.0925426774483378,33,6.295148247978437
9,blackassign0010.txt,194,192,0.005181347136835888,0.0782485302902395,4933.0,31.82647476180823,1985.9305899047235,4933.0,1570,4933,1.8520170281775796,43,5.591729170889925
10,blackassign0011.txt,115,31,0.5753424618127229,0.05318761382397537,2745.0,39.635701275045534,1113.8542805100183,2745.0,1088,2745,1.9908925318761383,33,6.044808743169399
11,blackassign0012.txt,141,35,0.6022727238507232,0.05921938086836495,2972.0,37.75235531628533,1203.9009421265143,2972.0,1122,2972,2.060565275908479,32,5.901076716016151
12,blackassign0013.txt,89,24,0.5752212338475997,0.0595050026016298,1899.0,39.494470774091624,775.3977883096368,1899.0,750,1899,2.034228541337546,33,6.007898894154819
13,blackassign0014.txt,74,38,0.3214285685586735,0.04727733218772591,2369.0,36.59772055719713,962.2390882228789,2369.0,867,2369,1.9092444069227523,32,5.827353313634445
14,blackassign0015.txt,92,38,0.41538461218934913,0.051792828664624375,2510.0,36.17529880478087,1018.4701195219125,2510.0,908,2510,1.951792828685259,37,5.891633466135458
15,blackassign0016.txt,92,38,0.41538461218934913,0.051792828664624375,2510.0,36.17529880478087,1018.4701195219125,2510.0,908,2510,1.951792828685259,37,5.891633466135458
16,blackassign0017.txt,97,23,0.6166666615277778,0.050146259903825215,2393.0,35.5202674467196,971.4081069786879,2393.0,850,2393,1.9473464270789804,34,5.92227329711659
17,blackassign0018.txt,91,21,0.6249999944196429,0.04761904759880143,2352.0,38.3078231292517,956.1231292517007,2352.0,901,2352,1.9817176870748299,31,5.949404761904762
18,blackassign0019.txt,119,17,0.7499999944852942,0.045033112567869835,3020.0,33.741721854304636,1221.496688741722,3020.0,1019,3020,1.9102649006622516,35,5.725496688741722
19,blackassign0020.txt,57,11,0.6764705782871974,0.03744493390008539,1816.0,36.12334801762114,740.8493392070485,1816.0,656,1816,1.9741189427312775,30,5.91409691629956
20,blackassign0021.txt,77,59,0.1323529402032872,0.0586459680644045,2319.0,38.033635187580856,942.8134540750324,2319.0,882,2319,1.9905131522207848,36,5.974557999137559
21,blackassign0022.txt,64,21,0.5058823469896194,0.05011792449875122,1696.0,37.55896226415094,693.4235849056604,1696.0,637,1696,1.9852594339622642,35,5.982900943396227
22,blackassign0023.txt,90,26,0.551724133174792,0.04339693226958589,2673.0,33.48297792742237,1082.593191170969,2673.0,895,2673,1.856341189674523,37,5.618780396558174
23,blackassign0024.txt,73,14,0.6781609117452769,0.046976241875282806,1852.0,38.066954643628506,756.0267818574515,1852.0,705,1852,1.9913606911447084,31,5.968682505399568
24,blackassign0025.txt,71,22,0.5268817147647128,0.040487592494345845,2297.0,32.21593382673052,931.6863735306923,2297.0,740,2297,1.8519808445798869,36,5.574227252938615
25,blackassign0026.txt,77,25,0.5098039165705498,0.04687499997845818,2176.0,36.48897058823529,884.9955882352941,2176.0,794,2176,1.9393382352941178,31,5.84375
26,blackassign0027.txt,91,37,0.4218749967041016,0.04870624046852883,2628.0,31.316590563165907,1063.7266362252665,2628.0,823,2628,1.8085996955859969,58,5.4261796042617965
27,blackassign0028.txt,89,36,0.42399999660800003,0.05236698782892041,2387.0,35.40008378718056,968.9600335148722,2387.0,845,2387,1.9296187683284458,40,5.826979472140763
28,blackassign0029.txt,131,45,0.48863636086002066,0.05734767023220995,3069.0,36.68947539915282,1242.2757901596613,3069.0,1126,3069,1.9537308569566634,30,5.9100684261974585
29,blackassign0030.txt,121,49,0.4235294092733564,0.06256900991440228,2717.0,31.836584468163416,1099.5346337872654,2717.0,865,2717,1.8008833271991167,36,5.495767390504232
30,blackassign0031.txt,123,47,0.447058820899654,0.056837178182267745,2991.0,35.30591775325978,1210.5223671013039,2991.0,1056,2991,1.8973587428953527,33,5.771648278167837
31,blackassign0032.txt,130,38,0.5476190443594104,0.058111380125177664,2891.0,30.95814597025251,1168.783258388101,2891.0,895,2891,1.867519889311657,48,5.467658249740574
32,blackassign0033.txt,119,38,0.5159235635928435,0.05191798940082077,3024.0,31.514550264550266,1222.20582010582,3024.0,953,3024,1.8422619047619047,48,5.573743386243386
33,blackassign0034.txt,105,35,0.49999999642857146,0.05492349938998686,2549.0,33.150255001961554,1032.8601020007845,2549.0,845,2549,1.876814437034131,51,5.624558650451157
34,blackassign0035.txt,80,23,0.5533980528796306,0.050814010828409466,2027.0,35.96447952639368,825.1857918105575,2027.0,729,2027,1.8801184015786878,37,5.8362111494819935
35,blackassign0036.txt,48,12,0.5999999900000001,0.046838407457581256,1281.0,41.76424668227947,529.1056986729118,1281.0,535,1281,2.0749414519906324,29,6.281811085089774
36,blackassign0037.txt,93,24,0.5897435847030463,0.05823792928908017,2009.0,35.04230960676954,817.6169238427078,2009.0,704,2009,1.8989547038327526,32,5.735191637630662
37,blackassign0038.txt,129,52,0.42541436229052837,0.052342394432521,3458.0,30.740312319259687,1395.496124927704,3458.0,1063,3458,1.8658183921341815,41,5.401966454598034
38,blackassign0039.txt,106,77,0.15846994448923526,0.057801642432785336,3166.0,31.490840176879342,1278.9963360707518,3166.0,997,3166,1.8679722046746683,31,5.538850284270373
39,blackassign0040.txt,95,35,0.46153845798816573,0.05216693416847234,2492.0,36.075441412520064,1011.230176565008,2492.0,899,2492,1.9799357945425362,40,5.890850722311397
40,blackassign0041.txt,91,41,0.3787878759182737,0.052485089442351855,2515.0,33.558648111332005,1019.4234592445328,2515.0,844,2515,1.8771371769383698,36,5.646123260437376
41,blackassign0042.txt,120,35,0.5483870932362123,0.05204835458292534,2978.0,30.89321692411014,1203.5572867696442,2978.0,920,2978,1.8018804566823372,52,5.45265278710544
42,blackassign0043.txt,125,33,0.5822784773273514,0.0551675977461007,2864.0,33.34497206703911,1158.9379888268156,2864.0,955,2864,1.8756983240223464,40,5.609287709497207
43,blackassign0044.txt,76,11,0.7471264281939491,0.0484679665468145,1795.0,38.27298050139276,733.3091922005572,1795.0,687,1795,2.011142061281337,30,6.041782729805014
44,blackassign0045.txt,153,50,0.5073891600621224,0.06506410254324868,3120.0,30.3525641025641,1260.1410256410256,3120.0,947,3120,1.837179487179487,46,5.363782051282051
45,blackassign0046.txt,82,11,0.7634408520060124,0.04185418539970559,2222.0,36.40864086408641,903.3634563456346,2222.0,809,2222,1.9504950495049505,30,5.785778577857786
46,blackassign0047.txt,63,17,0.5749999928125001,0.04036326940445849,1982.0,38.092835519677095,808.0371342078708,1982.0,755,1982,1.9651866801210898,31,5.9863773965691225
47,blackassign0048.txt,53,15,0.5588235211937718,0.04207920789475296,1616.0,39.35643564356436,662.1425742574257,1616.0,636,1616,2.007425742574257,32,6.122524752475248
48,blackassign0049.txt,48,12,0.5999999900000001,0.046838407457581256,1281.0,41.76424668227947,529.1056986729118,1281.0,535,1281,2.0749414519906324,29,6.281811085089774
49,blackassign0050.txt,83,80,0.018404907862546577,0.06114028504833448,2666.0,33.908477119279816,1079.963390847712,2666.0,904,2666,1.8537134283570893,33,5.669917479369842
50,blackassign0051.txt,71,26,0.463917520990541,0.047877591289300296,2026.0,35.7847976307996,824.7139190523199,2026.0,725,2026,1.9343534057255676,34,5.828726554787759
51,blackassign0052.txt,126,48,0.44827585949266746,0.053903345708208386,3228.0,30.328376703841386,1303.3313506815366,3228.0,979,3228,1.8543990086741016,40,5.450743494423792
52,blackassign0053.txt,101,14,0.756521732551985,0.0588536335420401,1954.0,37.25690890481064,796.5027635619243,1954.0,728,1954,1.9841351074718525,34,5.899692937563971
53,blackassign0054.txt,59,12,0.6619718216623688,0.042438732789935006,1673.0,37.77644949193066,684.3105797967723,1673.0,632,1673,2.00836820083682,30,5.984459055588763
54,blackassign0055.txt,78,20,0.5918367286547273,0.0425901781648891,2301.0,33.854845719252495,933.941938287701,2301.0,779,2301,1.8887440243372446,34,5.632333767926989
55,blackassign0056.txt,77,19,0.6041666603732639,0.05111821083540031,1878.0,38.55165069222577,766.6206602768904,1878.0,724,1878,2.043663471778488,31,6.020234291799787
56,blackassign0057.txt,68,20,0.5454545392561985,0.05260011951428564,1673.0,38.19485953377167,684.4779438135088,1673.0,639,1673,2.027495517035266,30,6.039450089659295
57,blackassign0058.txt,54,11,0.6615384513609469,0.04507628290910105,1442.0,41.05409153952843,593.2216366158113,1442.0,592,1442,2.0589459084604718,32,6.220527045769765
58,blackassign0059.txt,75,48,0.21951219333729924,0.05818353828846569,2114.0,33.6329233680227,859.0531693472091,2114.0,711,2114,1.9252601702932828,49,5.675496688741722
59,blackassign0060.txt,60,13,0.6438356076186903,0.049592391270657336,1472.0,39.60597826086957,604.6423913043478,1472.0,583,1472,2.052309782608696,31,6.150815217391305
60,blackassign0061.txt,101,30,0.5419847286871395,0.05478879127779641,2391.0,38.310330405688,971.7241321622753,2391.0,916,2391,2.0179841070681723,30,5.988289418653284
61,blackassign0062.txt,64,30,0.36170212381167954,0.05150684928684556,1825.0,36.0,744.4000000000001,1825.0,657,1825,1.9594520547945204,41,5.896438356164383
62,blackassign0063.txt,72,49,0.19008264305716824,0.05153321973955144,2348.0,32.453151618398635,952.1812606473595,2348.0,762,2348,1.882879045996593,37,5.637137989778535
63,blackassign0064.txt,80,60,0.1428571418367347,0.04649618065543136,3011.0,34.706077715044835,1218.282431086018,3011.0,1045,3011,1.9173032215210892,46,5.718033875788774
64,blackassign0065.txt,106,34,0.5142857106122449,0.046189376428179024,3031.0,28.63741339491917,1223.8549653579678,3031.0,868,3031,1.81326294952161,49,5.378752886836028
65,blackassign0066.txt,97,36,0.4586466130928826,0.04854014596768608,2740.0,31.678832116788318,1108.6715328467153,2740.0,868,2740,1.8266423357664234,48,5.509124087591241
66,blackassign0067.txt,77,18,0.6210526250415513,0.04383940930141236,2167.0,31.841255191509,879.5365020766036,2167.0,690,2167,1.8435625288417166,31,5.562528841716659
67,blackassign0068.txt,101,19,0.683333327638889,0.0441826214859416,2716.0,30.486008836524302,1098.59440353461,2716.0,828,2716,1.811119293078056,34,5.3262150220913105
68,blackassign0069.txt,86,17,0.6699029061174475,0.05882352937817045,1751.0,37.12164477441462,715.2486579097658,1751.0,650,1751,1.9840091376356368,38,5.844089091947459
69,blackassign0070.txt,96,27,0.5609756051953203,0.042797494765902055,2874.0,33.6812804453723,1163.072512178149,2874.0,968,2874,1.9276270006958942,38,5.6339596381350034
70,blackassign0071.txt,83,85,-0.011904761833900228,0.07352297589780177,2285.0,32.472647702407,926.9890590809628,2285.0,742,2285,1.885776805251641,43,5.571553610503282
71,blackassign0072.txt,123,34,0.5668789772810257,0.06353702951698219,2471.0,31.0805341966815,1000.8322136786727,2471.0,768,2471,1.8130311614730878,35,5.4390934844192635
72,blackassign0073.txt,76,56,0.15151515036730948,0.053680357847222304,2459.0,31.15087433916226,996.060349735665,2459.0,766,2459,1.8108987393249287,34,5.628710858072387
73,blackassign0074.txt,85,37,0.3934426197258802,0.045051698653969095,2708.0,33.67799113737075,1096.6711964549484,2708.0,912,2708,1.8925406203840474,39,5.670974889217135
74,blackassign0075.txt,83,89,-0.03488372072742023,0.07445887442664119,2310.0,32.42424242424242,936.969696969697,2310.0,749,2310,1.8805194805194805,45,5.577056277056277
75,blackassign0076.txt,103,47,0.3733333308444445,0.05255781357653896,2854.0,29.712683952347586,1153.4850735809391,2854.0,848,2854,1.7792571829011914,35,5.457252978276104
76,blackassign0077.txt,73,24,0.5051546339674781,0.04729400290234325,2051.0,34.32471964895173,834.1298878595808,2051.0,704,2051,1.9444173573866406,31,5.868844466114091
77,blackassign0078.txt,87,36,0.41463414297045414,0.049656842935140555,2477.0,33.54864755752927,1004.2194590230118,2477.0,831,2477,1.9253128784820348,31,5.839321760193783
78,blackassign0079.txt,96,71,0.14970059790598444,0.05298223348572899,3152.0,32.04314720812182,1273.6172588832487,3152.0,1010,3152,1.8381979695431472,36,5.552664974619289
79,blackassign0080.txt,86,21,0.6074766298366671,0.023050409301367855,4642.0,28.694528220594574,1868.277811288238,4642.0,1332,4642,1.6555364067212408,37,5.30180956484274
80,blackassign0081.txt,88,64,0.1578947358033241,0.050214734043536595,3027.0,32.375289065080935,1223.7501156260323,3027.0,980,3027,1.8344895936570862,42,5.522960026428807
81,blackassign0082.txt,77,75,0.01315789465027701,0.05517241377307717,2755.0,37.96733212341198,1117.1869328493647,2755.0,1046,2755,1.9499092558983666,30,5.862794918330309
82,blackassign0083.txt,53,12,0.6307692210650889,0.04590395476984183,1416.0,39.83050847457627,582.3322033898305,1416.0,564,1416,2.0324858757062145,31,6.115112994350283
83,blackassign0084.txt,94,15,0.724770635552563,0.04914337238541778,2218.0,33.22813345356177,900.4912533814248,2218.0,737,2218,1.9066726780883678,31,5.658250676284942
84,blackassign0085.txt,97,45,0.36619718051973815,0.045629820036751347,3112.0,30.01285347043702,1256.805141388175,3112.0,934,3112,1.7789203084832905,36,5.468187660668381
85,blackassign0086.txt,107,26,0.6090225518118605,0.044127405426633244,3014.0,32.183145321831454,1218.4732581287326,3014.0,970,3014,1.854014598540146,35,5.500663570006636
86,blackassign0087.txt,86,46,0.30303030073461895,0.055979643742163,2358.0,33.24851569126378,956.4994062765056,2358.0,784,2358,1.8608990670059373,33,5.698897370653095
87,blackassign0088.txt,65,55,0.0833333326388889,0.04022795841762388,2983.0,33.65739188736171,1206.6629567549448,2983.0,1004,2983,1.8612135434126718,31,5.693597049949715
88,blackassign0089.txt,67,53,0.11666666569444445,0.0536912751437623,2235.0,34.45190156599553,907.7807606263983,2235.0,770,2235,1.9284116331096197,33,5.7507829977628635
89,blackassign0090.txt,91,59,0.21333333191111112,0.06019261634823732,2492.0,32.74478330658106,1009.8979133226326,2492.0,816,2492,1.845505617977528,67,5.563402889245586
90,blackassign0091.txt,79,39,0.33898304797471995,0.04968421050539613,2375.0,33.34736842105263,963.338947368421,2375.0,792,2375,1.8901052631578947,42,5.677894736842105
91,blackassign0092.txt,74,56,0.1384615373964497,0.05066250972304657,2566.0,34.72330475448168,1040.2893219017928,2566.0,891,2566,1.8768511301636788,33,5.720576773187841
92,blackassign0093.txt,54,14,0.5882352854671282,0.04644808739996715,1464.0,39.07103825136612,601.2284153005465,1464.0,572,1464,2.009562841530055,32,6.057377049180328
93,blackassign0094.txt,82,61,0.1468531458262018,0.05884773660129723,2430.0,32.92181069958848,985.1687242798355,2430.0,800,2430,1.8271604938271604,43,5.566666666666666
94,blackassign0095.txt,61,36,0.25773195610585614,0.05107951550759372,1899.0,37.07214323328068,774.4288572933124,1899.0,704,1899,1.9120589784096893,34,5.886782517114271
95,blackassign0096.txt,78,68,0.06849315021580034,0.06088407003299247,2398.0,35.029190992493746,973.2116763969975,2398.0,840,2398,1.8944954128440368,32,5.80442035029191
96,blackassign0097.txt,80,46,0.2698412676996725,0.05327695558000975,2365.0,32.85412262156448,959.1416490486258,2365.0,777,2365,1.8266384778012685,36,5.546723044397463
97,blackassign0098.txt,56,13,0.6231883967653856,0.041046995811393816,1681.0,39.6192742415229,688.2477096966091,1681.0,666,1681,2.0124925639500297,30,6.088042831647829
98,blackassign0099.txt,75,14,0.6853932507259185,0.04736561998543607,1879.0,35.49760510910058,765.7990420436403,1879.0,667,1879,1.9350718467269825,33,5.774348057477382
99,blackassign0100.txt,87,69,0.11538461464497042,0.06764960968445377,2306.0,35.25585429314831,936.5023417172594,2306.0,813,2306,1.9006938421509108,32,5.822202948829141
